year,state_city,rev_total
2011,LA: Baton Rouge,4413.65
2012,LA: Baton Rouge,3981.95
2013,LA: Baton Rouge,4189.14
2014,LA: Baton Rouge,4261.19
2015,LA: Baton Rouge,4079.78
2016,LA: Baton Rouge,3880.68
2017,LA: Baton Rouge,4117.81
1977,LA: New Orleans,2780.43
1978,LA: New Orleans,3012.88
1979,LA: New Orleans,3062.0
1980,LA: New Orleans,3203.48
1981,LA: New Orleans,3232.22
1982,LA: New Orleans,3397.94
1983,LA: New Orleans,3595.71
1984,LA: New Orleans,3821.63
1985,LA: New Orleans,3963.14
1986,LA: New Orleans,3998.93
1987,LA: New Orleans,3795.52
1988,LA: New Orleans,3759.59
1989,LA: New Orleans,4180.36
1990,LA: New Orleans,4212.25
1991,LA: New Orleans,4370.05
1992,LA: New Orleans,4254.64
1993,LA: New Orleans,4092.51
1994,LA: New Orleans,4134.94
1995,LA: New Orleans,4058.63
1996,LA: New Orleans,4147.83
1997,LA: New Orleans,4316.1
1998,LA: New Orleans,4454.2
1999,LA: New Orleans,4228.73
2000,LA: New Orleans,4169.02
2001,LA: New Orleans,4509.87
2002,LA: New Orleans,4589.56
2003,LA: New Orleans,4798.45
2004,LA: New Orleans,5338.06
2005,LA: New Orleans,5160.07
2006,LA: New Orleans,4469.42
2007,LA: New Orleans,8708.76
2008,LA: New Orleans,7787.49
2009,LA: New Orleans,6265.68
2010,LA: New Orleans,7206.44
2011,LA: New Orleans,6919.46
2012,LA: New Orleans,6204.32
2013,LA: New Orleans,6191.61
2014,LA: New Orleans,6750.58
2015,LA: New Orleans,6311.88
2016,LA: New Orleans,6317.11
2017,LA: New Orleans,5547.3
1977,LA: Shreveport,2718.08
1978,LA: Shreveport,2748.22
1979,LA: Shreveport,2583.52
1980,LA: Shreveport,2649.39
1981,LA: Shreveport,2816.99
1982,LA: Shreveport,3196.66
1983,LA: Shreveport,3013.82
1984,LA: Shreveport,2897.54
1985,LA: Shreveport,3054.28
1986,LA: Shreveport,3307.28
1987,LA: Shreveport,3189.7
1988,LA: Shreveport,3008.96
1989,LA: Shreveport,3301.74
1990,LA: Shreveport,3440.1
1991,LA: Shreveport,3449.45
1992,LA: Shreveport,3423.49
1993,LA: Shreveport,3596.9
1994,LA: Shreveport,3647.25
1995,LA: Shreveport,3844.19
1996,LA: Shreveport,3823.55
1997,LA: Shreveport,4021.44
1998,LA: Shreveport,4289.23
1999,LA: Shreveport,4375.67
2000,LA: Shreveport,4194.96
2001,LA: Shreveport,4424.53
2002,LA: Shreveport,4447.16
2003,LA: Shreveport,4480.88
2004,LA: Shreveport,4702.12
2005,LA: Shreveport,4701.34
2006,LA: Shreveport,4899.43
2007,LA: Shreveport,5082.1
2008,LA: Shreveport,5171.77
2009,LA: Shreveport,5240.55
2010,LA: Shreveport,5554.91
2011,LA: Shreveport,5519.45
2012,LA: Shreveport,5404.82
2013,LA: Shreveport,5055.36
2014,LA: Shreveport,4881.72
2015,LA: Shreveport,4881.15
2016,LA: Shreveport,5102.83
2017,LA: Shreveport,5330.29
1977,MA: Boston,6067.0
1978,MA: Boston,5923.6
1979,MA: Boston,6546.31
1980,MA: Boston,5645.5
1981,MA: Boston,5485.7
1982,MA: Boston,5350.62
1983,MA: Boston,5392.95
1984,MA: Boston,5614.76
1985,MA: Boston,5679.65
1986,MA: Boston,6101.58
1987,MA: Boston,6458.72
1988,MA: Boston,6133.42
1989,MA: Boston,6524.07
1990,MA: Boston,6642.11
1991,MA: Boston,6676.26
1992,MA: Boston,6494.18
1993,MA: Boston,6593.19
1994,MA: Boston,6904.57
1995,MA: Boston,6876.57
1996,MA: Boston,7109.31
1997,MA: Boston,6901.44
1998,MA: Boston,6930.35
1999,MA: Boston,7554.58
2000,MA: Boston,7558.55
2001,MA: Boston,7428.28
2002,MA: Boston,7251.84
2003,MA: Boston,7041.04
2004,MA: Boston,7901.66
2005,MA: Boston,8427.67
2006,MA: Boston,8655.74
2007,MA: Boston,8629.67
2008,MA: Boston,8376.7
2009,MA: Boston,5470.15
2010,MA: Boston,8669.89
2011,MA: Boston,7668.53
2012,MA: Boston,7814.66
2013,MA: Boston,7388.64
2014,MA: Boston,7690.42
2015,MA: Boston,7126.99
2016,MA: Boston,6897.4
2017,MA: Boston,7471.07
1977,MA: Fall River,3402.46
1978,MA: Fall River,3452.67
1979,MA: Fall River,3684.23
1980,MA: Fall River,3547.0
1981,MA: Fall River,3579.33
1982,MA: Fall River,3083.76
1983,MA: Fall River,3062.1
1984,MA: Fall River,2947.81
1985,MA: Fall River,2989.67
1986,MA: Fall River,3125.8
1987,MA: Fall River,3250.83
1988,MA: Fall River,3281.52
1989,MA: Fall River,3478.68
1990,MA: Fall River,3445.74
1991,MA: Fall River,2757.1
1992,MA: Fall River,2815.97
1993,MA: Fall River,2974.96
1994,MA: Fall River,2899.9
1995,MA: Fall River,2397.49
1996,MA: Fall River,3422.8
1997,MA: Fall River,3668.79
1998,MA: Fall River,3948.32
1999,MA: Fall River,3672.74
2000,MA: Fall River,3672.19
2001,MA: Fall River,3813.36
2002,MA: Fall River,4014.12
2003,MA: Fall River,4194.75
2004,MA: Fall River,4026.45
2005,MA: Fall River,4399.99
2006,MA: Fall River,4388.12
2007,MA: Fall River,4548.99
2008,MA: Fall River,5084.97
2009,MA: Fall River,3323.36
2010,MA: Fall River,4741.53
2011,MA: Fall River,4367.84
2012,MA: Fall River,4264.37
2013,MA: Fall River,4630.61
2014,MA: Fall River,5623.53
2015,MA: Fall River,4613.47
2016,MA: Fall River,4514.42
2017,MA: Fall River,4756.58
1977,MA: Holyoke,4854.05
1978,MA: Holyoke,5105.59
1979,MA: Holyoke,5377.66
1980,MA: Holyoke,5023.61
1981,MA: Holyoke,5026.62
1982,MA: Holyoke,4916.57
1983,MA: Holyoke,5084.46
1984,MA: Holyoke,4944.88
1985,MA: Holyoke,5369.4
1986,MA: Holyoke,5452.75
1987,MA: Holyoke,5740.46
1988,MA: Holyoke,5776.16
1989,MA: Holyoke,6013.25
1990,MA: Holyoke,5851.2
1991,MA: Holyoke,5843.79
1992,MA: Holyoke,5983.6
1993,MA: Holyoke,6220.33
1994,MA: Holyoke,6687.23
1995,MA: Holyoke,6631.12
1996,MA: Holyoke,7131.87
1997,MA: Holyoke,7607.46
1998,MA: Holyoke,7484.96
1999,MA: Holyoke,8064.02
2000,MA: Holyoke,8079.11
2001,MA: Holyoke,8538.71
2002,MA: Holyoke,9041.62
2003,MA: Holyoke,8545.83
2004,MA: Holyoke,8045.22
2005,MA: Holyoke,8304.4
2006,MA: Holyoke,9246.54
2007,MA: Holyoke,9536.26
2008,MA: Holyoke,7793.69
2009,MA: Holyoke,7436.02
2010,MA: Holyoke,9574.92
2011,MA: Holyoke,8701.44
2012,MA: Holyoke,7793.31
2013,MA: Holyoke,7924.65
2014,MA: Holyoke,8385.79
2015,MA: Holyoke,7715.35
2016,MA: Holyoke,7685.3
2017,MA: Holyoke,8073.11
1977,MA: Lawrence,3513.37
1978,MA: Lawrence,3015.0
1979,MA: Lawrence,4054.14
1980,MA: Lawrence,3263.76
1981,MA: Lawrence,3479.67
1982,MA: Lawrence,2879.53
1983,MA: Lawrence,3440.95
1984,MA: Lawrence,3150.44
1985,MA: Lawrence,3435.73
1986,MA: Lawrence,3886.61
1987,MA: Lawrence,4027.93
1988,MA: Lawrence,4038.8
1989,MA: Lawrence,4397.05
1990,MA: Lawrence,4602.47
1991,MA: Lawrence,3652.62
1992,MA: Lawrence,3193.27
1993,MA: Lawrence,3676.28
1994,MA: Lawrence,4105.94
1995,MA: Lawrence,4725.25
1996,MA: Lawrence,4964.42
1997,MA: Lawrence,5005.7
1998,MA: Lawrence,4754.73
1999,MA: Lawrence,5078.5
2000,MA: Lawrence,5122.16
2001,MA: Lawrence,5089.92
2002,MA: Lawrence,5054.13
2003,MA: Lawrence,5104.26
2004,MA: Lawrence,5200.7
2005,MA: Lawrence,4852.88
2006,MA: Lawrence,6322.53
2007,MA: Lawrence,5435.38
2008,MA: Lawrence,5266.8
2009,MA: Lawrence,5309.52
2010,MA: Lawrence,5333.0
2011,MA: Lawrence,4659.92
2012,MA: Lawrence,4525.39
2013,MA: Lawrence,4439.21
2014,MA: Lawrence,4508.36
2015,MA: Lawrence,4637.1
2016,MA: Lawrence,4726.68
2017,MA: Lawrence,4739.56
1977,MA: Lynn,3534.19
1978,MA: Lynn,3866.64
1979,MA: Lynn,3917.01
1980,MA: Lynn,3828.98
1981,MA: Lynn,3642.63
1982,MA: Lynn,3387.15
1983,MA: Lynn,4010.88
1984,MA: Lynn,2935.76
1985,MA: Lynn,3458.03
1986,MA: Lynn,3973.25
1987,MA: Lynn,4534.7
1988,MA: Lynn,4252.7
1989,MA: Lynn,4132.5
1990,MA: Lynn,4048.65
1991,MA: Lynn,4051.83
1992,MA: Lynn,3787.89
1993,MA: Lynn,3833.65
1994,MA: Lynn,3901.24
1995,MA: Lynn,3968.16
1996,MA: Lynn,4595.96
1997,MA: Lynn,4169.16
1998,MA: Lynn,4681.64
1999,MA: Lynn,4755.34
2000,MA: Lynn,4669.46
2001,MA: Lynn,4701.46
2002,MA: Lynn,4872.16
2003,MA: Lynn,4715.79
2004,MA: Lynn,5027.8
2005,MA: Lynn,4959.0
2006,MA: Lynn,4992.3
2007,MA: Lynn,4670.4
2008,MA: Lynn,4738.74
2009,MA: Lynn,3832.23
2010,MA: Lynn,4924.49
2011,MA: Lynn,4405.72
2012,MA: Lynn,4194.28
2013,MA: Lynn,4649.63
2014,MA: Lynn,5026.83
2015,MA: Lynn,4985.57
2016,MA: Lynn,4659.11
2017,MA: Lynn,4743.42
1977,MA: New Bedford,3727.34
1978,MA: New Bedford,3546.57
1979,MA: New Bedford,3271.96
1980,MA: New Bedford,2881.99
1981,MA: New Bedford,2719.91
1982,MA: New Bedford,2612.16
1983,MA: New Bedford,2652.93
1984,MA: New Bedford,2694.05
1985,MA: New Bedford,2794.03
1986,MA: New Bedford,2923.6
1987,MA: New Bedford,3124.4
1988,MA: New Bedford,3225.58
1989,MA: New Bedford,3445.36
1990,MA: New Bedford,3188.73
1991,MA: New Bedford,3120.3
1992,MA: New Bedford,2958.92
1993,MA: New Bedford,3725.5
1994,MA: New Bedford,3590.65
1995,MA: New Bedford,3404.15
1996,MA: New Bedford,4201.08
1997,MA: New Bedford,4214.27
1998,MA: New Bedford,4517.61
1999,MA: New Bedford,4494.54
2000,MA: New Bedford,4563.29
2001,MA: New Bedford,4692.34
2002,MA: New Bedford,4714.47
2003,MA: New Bedford,4576.58
2004,MA: New Bedford,5271.16
2005,MA: New Bedford,5571.09
2006,MA: New Bedford,5079.21
2007,MA: New Bedford,5594.71
2008,MA: New Bedford,4972.41
2009,MA: New Bedford,4081.73
2010,MA: New Bedford,5680.01
2011,MA: New Bedford,5270.68
2012,MA: New Bedford,4753.42
2013,MA: New Bedford,4850.77
2014,MA: New Bedford,5933.86
2015,MA: New Bedford,5014.68
2016,MA: New Bedford,4951.38
2017,MA: New Bedford,5574.4
1977,MA: Pittsfield,3214.46
1978,MA: Pittsfield,3112.33
1979,MA: Pittsfield,2950.06
1980,MA: Pittsfield,2731.05
1981,MA: Pittsfield,2617.35
1982,MA: Pittsfield,2469.52
1983,MA: Pittsfield,2479.43
1984,MA: Pittsfield,2414.09
1985,MA: Pittsfield,2561.08
1986,MA: Pittsfield,2942.98
1987,MA: Pittsfield,3133.15
1988,MA: Pittsfield,3086.05
1989,MA: Pittsfield,3178.7
1990,MA: Pittsfield,3123.92
1991,MA: Pittsfield,2945.74
1992,MA: Pittsfield,2985.92
1993,MA: Pittsfield,3088.54
1994,MA: Pittsfield,3117.78
1995,MA: Pittsfield,3099.97
1996,MA: Pittsfield,3284.54
1997,MA: Pittsfield,3439.16
1998,MA: Pittsfield,3480.5
1999,MA: Pittsfield,3595.25
2000,MA: Pittsfield,3879.16
2001,MA: Pittsfield,3996.54
2002,MA: Pittsfield,4095.11
2003,MA: Pittsfield,3959.65
2004,MA: Pittsfield,3844.88
2005,MA: Pittsfield,3917.86
2006,MA: Pittsfield,3587.09
2007,MA: Pittsfield,3926.65
2008,MA: Pittsfield,3868.06
2009,MA: Pittsfield,4015.59
2010,MA: Pittsfield,3992.52
2011,MA: Pittsfield,4578.55
2012,MA: Pittsfield,4167.38
2013,MA: Pittsfield,4230.28
2014,MA: Pittsfield,4125.46
2015,MA: Pittsfield,4186.52
2016,MA: Pittsfield,4299.61
2017,MA: Pittsfield,4842.29
1977,MA: Springfield,3260.85
1978,MA: Springfield,3530.12
1979,MA: Springfield,3471.0
1980,MA: Springfield,2897.05
1981,MA: Springfield,3087.53
1982,MA: Springfield,2864.95
1983,MA: Springfield,2871.44
1984,MA: Springfield,2889.0
1985,MA: Springfield,2939.01
1986,MA: Springfield,3579.77
1987,MA: Springfield,3994.54
1988,MA: Springfield,4037.5
1989,MA: Springfield,4084.89
1990,MA: Springfield,3897.51
1991,MA: Springfield,3856.72
1992,MA: Springfield,4001.5
1993,MA: Springfield,4194.35
1994,MA: Springfield,4357.49
1995,MA: Springfield,4020.59
1996,MA: Springfield,5020.96
1997,MA: Springfield,5156.92
1998,MA: Springfield,4439.88
1999,MA: Springfield,4878.77
2000,MA: Springfield,5082.2
2001,MA: Springfield,5028.75
2002,MA: Springfield,5426.31
2003,MA: Springfield,5304.51
2004,MA: Springfield,5545.4
2005,MA: Springfield,5545.27
2006,MA: Springfield,5525.93
2007,MA: Springfield,4837.6
2008,MA: Springfield,4872.03
2009,MA: Springfield,4732.83
2010,MA: Springfield,4968.8
2011,MA: Springfield,5191.88
2012,MA: Springfield,5637.47
2013,MA: Springfield,5926.01
2014,MA: Springfield,5549.07
2015,MA: Springfield,5462.94
2016,MA: Springfield,5276.0
2017,MA: Springfield,5469.44
1977,MA: Worcester,3882.75
1978,MA: Worcester,4178.55
1979,MA: Worcester,4029.41
1980,MA: Worcester,3737.17
1981,MA: Worcester,3654.87
1982,MA: Worcester,3720.41
1983,MA: Worcester,3646.76
1984,MA: Worcester,3718.6
1985,MA: Worcester,3909.3
1986,MA: Worcester,3810.76
1987,MA: Worcester,4010.13
1988,MA: Worcester,3968.9
1989,MA: Worcester,3950.64
1990,MA: Worcester,3757.88
1991,MA: Worcester,3360.06
1992,MA: Worcester,3319.29
1993,MA: Worcester,3453.77
1994,MA: Worcester,3364.7
1995,MA: Worcester,3738.94
1996,MA: Worcester,3812.03
1997,MA: Worcester,4321.15
1998,MA: Worcester,4619.53
1999,MA: Worcester,4422.33
2000,MA: Worcester,4396.72
2001,MA: Worcester,4631.94
2002,MA: Worcester,4505.7
2003,MA: Worcester,4416.77
2004,MA: Worcester,4599.26
2005,MA: Worcester,4574.08
2006,MA: Worcester,4588.26
2007,MA: Worcester,4984.44
2008,MA: Worcester,4950.42
2009,MA: Worcester,3215.48
2010,MA: Worcester,5257.65
2011,MA: Worcester,5216.85
2012,MA: Worcester,4538.2
2013,MA: Worcester,5133.55
2014,MA: Worcester,5159.22
2015,MA: Worcester,4790.5
2016,MA: Worcester,4708.98
2017,MA: Worcester,5045.36
1977,MD: Baltimore,5709.84
1978,MD: Baltimore,5342.03
1979,MD: Baltimore,4495.55
1980,MD: Baltimore,4481.26
1981,MD: Baltimore,5045.91
1982,MD: Baltimore,4863.81
1983,MD: Baltimore,5082.51
1984,MD: Baltimore,4581.79
1985,MD: Baltimore,4586.24
1986,MD: Baltimore,5022.42
1987,MD: Baltimore,5658.38
1988,MD: Baltimore,5081.17
1989,MD: Baltimore,4909.13
1990,MD: Baltimore,5041.52
1991,MD: Baltimore,5025.65
1992,MD: Baltimore,4924.72
1993,MD: Baltimore,4967.06
1994,MD: Baltimore,5225.93
1995,MD: Baltimore,5220.24
1996,MD: Baltimore,5677.3
1997,MD: Baltimore,6066.46
1998,MD: Baltimore,6200.06
1999,MD: Baltimore,6291.73
2000,MD: Baltimore,5539.34
2001,MD: Baltimore,5738.56
2002,MD: Baltimore,5333.85
2003,MD: Baltimore,6032.29
2004,MD: Baltimore,6676.49
2005,MD: Baltimore,6706.2
2006,MD: Baltimore,6956.34
2007,MD: Baltimore,7654.56
2008,MD: Baltimore,6208.24
2009,MD: Baltimore,5774.57
2010,MD: Baltimore,7311.39
2011,MD: Baltimore,7762.29
2012,MD: Baltimore,6853.47
2013,MD: Baltimore,6798.85
2014,MD: Baltimore,7498.89
2015,MD: Baltimore,6608.36
2016,MD: Baltimore,6390.31
2017,MD: Baltimore,7319.19
1977,MD: Frederick,4558.06
1978,MD: Frederick,4045.04
1979,MD: Frederick,4098.68
1980,MD: Frederick,3968.56
1981,MD: Frederick,3890.0
1982,MD: Frederick,3592.09
1983,MD: Frederick,3760.3
1984,MD: Frederick,3790.02
1985,MD: Frederick,3827.56
1986,MD: Frederick,4480.03
1987,MD: Frederick,4640.66
1988,MD: Frederick,4184.23
1989,MD: Frederick,4402.17
1990,MD: Frederick,4613.88
1991,MD: Frederick,3860.34
1992,MD: Frederick,4413.18
1993,MD: Frederick,4483.19
1994,MD: Frederick,4882.12
1995,MD: Frederick,4715.65
1996,MD: Frederick,4645.92
1997,MD: Frederick,4780.36
1998,MD: Frederick,4935.69
1999,MD: Frederick,4997.87
2000,MD: Frederick,5675.94
2001,MD: Frederick,6055.39
2002,MD: Frederick,6330.58
2003,MD: Frederick,6186.84
2004,MD: Frederick,6248.62
2005,MD: Frederick,6241.09
2006,MD: Frederick,6449.23
2007,MD: Frederick,6263.61
2008,MD: Frederick,6287.51
2009,MD: Frederick,6558.87
2010,MD: Frederick,6787.83
2011,MD: Frederick,6848.66
2012,MD: Frederick,6516.5
2013,MD: Frederick,6775.68
2014,MD: Frederick,6645.32
2015,MD: Frederick,6987.82
2016,MD: Frederick,7005.66
2017,MD: Frederick,7751.94
1977,ME: Lewiston,2033.08
1978,ME: Lewiston,1999.7
1979,ME: Lewiston,2060.97
1980,ME: Lewiston,1885.91
1981,ME: Lewiston,1874.69
1982,ME: Lewiston,1980.54
1983,ME: Lewiston,1948.33
1984,ME: Lewiston,2150.25
1985,ME: Lewiston,2233.07
1986,ME: Lewiston,2506.52
1987,ME: Lewiston,2674.67
1988,ME: Lewiston,2662.94
1989,ME: Lewiston,2882.06
1990,ME: Lewiston,2900.3
1991,ME: Lewiston,3163.7
1992,ME: Lewiston,3337.89
1993,ME: Lewiston,3205.98
1994,ME: Lewiston,3259.51
1995,ME: Lewiston,3334.32
1996,ME: Lewiston,3614.42
1997,ME: Lewiston,3161.9
1998,ME: Lewiston,4148.93
1999,ME: Lewiston,3757.23
2000,ME: Lewiston,3611.74
2001,ME: Lewiston,3565.61
2002,ME: Lewiston,3816.77
2003,ME: Lewiston,3912.46
2004,ME: Lewiston,4093.51
2005,ME: Lewiston,3990.97
2006,ME: Lewiston,3939.68
2007,ME: Lewiston,3993.87
2008,ME: Lewiston,3989.78
2009,ME: Lewiston,4410.69
2010,ME: Lewiston,4143.72
2011,ME: Lewiston,3926.26
2012,ME: Lewiston,4252.81
2013,ME: Lewiston,4344.88
2014,ME: Lewiston,4200.82
2015,ME: Lewiston,4233.99
2016,ME: Lewiston,4584.56
2017,ME: Lewiston,4733.1
1977,ME: Portland,3080.93
1978,ME: Portland,3054.97
1979,ME: Portland,2939.64
1980,ME: Portland,2981.28
1981,ME: Portland,2722.93
1982,ME: Portland,2884.33
1983,ME: Portland,3037.68
1984,ME: Portland,3149.79
1985,ME: Portland,3410.64
1986,ME: Portland,3566.71
1987,ME: Portland,3569.12
1988,ME: Portland,4106.51
1989,ME: Portland,3992.41
1990,ME: Portland,4152.94
1991,ME: Portland,4359.06
1992,ME: Portland,4216.04
1993,ME: Portland,4850.94
1994,ME: Portland,4864.21
1995,ME: Portland,4804.47
1996,ME: Portland,4880.05
1997,ME: Portland,4879.07
1998,ME: Portland,5029.19
1999,ME: Portland,5167.22
2000,ME: Portland,5188.04
2001,ME: Portland,5310.36
2002,ME: Portland,5324.49
2003,ME: Portland,5454.3
2004,ME: Portland,5728.44
2005,ME: Portland,5799.02
2006,ME: Portland,5840.83
2007,ME: Portland,5525.84
2008,ME: Portland,6120.87
2009,ME: Portland,5666.11
2010,ME: Portland,6315.91
2011,ME: Portland,6235.11
2012,ME: Portland,5880.49
2013,ME: Portland,5660.33
2014,ME: Portland,5569.8
2015,ME: Portland,5671.46
2016,ME: Portland,5122.04
2017,ME: Portland,5155.65
1977,MI: Bay City,5634.4
1978,MI: Bay City,5293.51
1979,MI: Bay City,5392.17
1980,MI: Bay City,5532.13
1981,MI: Bay City,4183.46
1982,MI: Bay City,3807.47
1983,MI: Bay City,3997.15
1984,MI: Bay City,4447.4
1985,MI: Bay City,4579.29
1986,MI: Bay City,5211.37
1987,MI: Bay City,4323.66
1988,MI: Bay City,4493.65
1989,MI: Bay City,4580.0
1990,MI: Bay City,4681.46
1991,MI: Bay City,4499.18
1992,MI: Bay City,4782.79
1993,MI: Bay City,4781.56
1994,MI: Bay City,5384.74
1995,MI: Bay City,5059.98
1996,MI: Bay City,5120.05
1997,MI: Bay City,5278.15
1998,MI: Bay City,6077.45
1999,MI: Bay City,5962.17
2000,MI: Bay City,6065.78
2001,MI: Bay City,5871.65
2002,MI: Bay City,6251.18
2003,MI: Bay City,6523.02
2004,MI: Bay City,6571.62
2005,MI: Bay City,6785.06
2006,MI: Bay City,7102.17
2007,MI: Bay City,6986.32
2008,MI: Bay City,6504.85
2009,MI: Bay City,5323.88
2010,MI: Bay City,6819.02
2011,MI: Bay City,6999.14
2012,MI: Bay City,6404.79
2013,MI: Bay City,6531.84
2014,MI: Bay City,6604.33
2015,MI: Bay City,6440.64
2016,MI: Bay City,6401.44
2017,MI: Bay City,6647.27
1977,MI: Dearborn,5202.47
1978,MI: Dearborn,4811.4
1979,MI: Dearborn,4741.41
1980,MI: Dearborn,5019.17
1981,MI: Dearborn,4741.34
1982,MI: Dearborn,5101.54
1983,MI: Dearborn,5043.87
1984,MI: Dearborn,4818.02
1985,MI: Dearborn,5570.62
1986,MI: Dearborn,5148.22
1987,MI: Dearborn,5221.06
1988,MI: Dearborn,5038.82
1989,MI: Dearborn,5155.07
1990,MI: Dearborn,5304.2
1991,MI: Dearborn,5299.24
1992,MI: Dearborn,5583.34
1993,MI: Dearborn,4803.49
1994,MI: Dearborn,5069.79
1995,MI: Dearborn,5217.22
1996,MI: Dearborn,5500.61
1997,MI: Dearborn,5901.41
1998,MI: Dearborn,6389.23
1999,MI: Dearborn,7030.75
2000,MI: Dearborn,7057.33
2001,MI: Dearborn,6450.37
2002,MI: Dearborn,5678.41
2003,MI: Dearborn,7346.36
2004,MI: Dearborn,7705.04
2005,MI: Dearborn,7393.23
2006,MI: Dearborn,7500.93
2007,MI: Dearborn,7710.47
2008,MI: Dearborn,6871.72
2009,MI: Dearborn,6228.64
2010,MI: Dearborn,7372.57
2011,MI: Dearborn,7412.05
2012,MI: Dearborn,6722.8
2013,MI: Dearborn,6894.58
2014,MI: Dearborn,7263.26
2015,MI: Dearborn,6807.61
2016,MI: Dearborn,6799.33
2017,MI: Dearborn,7604.06
1977,MI: Dearborn Heights,2320.66
1978,MI: Dearborn Heights,2365.03
1979,MI: Dearborn Heights,2376.41
1980,MI: Dearborn Heights,2190.15
1981,MI: Dearborn Heights,2015.63
1982,MI: Dearborn Heights,2114.51
1983,MI: Dearborn Heights,2134.57
1984,MI: Dearborn Heights,2104.51
1985,MI: Dearborn Heights,2207.15
1986,MI: Dearborn Heights,2534.16
1987,MI: Dearborn Heights,2733.66
1988,MI: Dearborn Heights,2625.9
1989,MI: Dearborn Heights,2753.34
1990,MI: Dearborn Heights,2950.55
1991,MI: Dearborn Heights,3125.3
1992,MI: Dearborn Heights,3209.99
1993,MI: Dearborn Heights,3210.57
1994,MI: Dearborn Heights,3511.23
1995,MI: Dearborn Heights,3391.68
1996,MI: Dearborn Heights,3458.06
1997,MI: Dearborn Heights,3599.7
1998,MI: Dearborn Heights,3836.11
1999,MI: Dearborn Heights,4004.31
2000,MI: Dearborn Heights,4352.96
2001,MI: Dearborn Heights,4375.77
2002,MI: Dearborn Heights,4361.82
2003,MI: Dearborn Heights,5136.7
2004,MI: Dearborn Heights,5469.05
2005,MI: Dearborn Heights,5174.3
2006,MI: Dearborn Heights,5063.45
2007,MI: Dearborn Heights,5452.69
2008,MI: Dearborn Heights,4273.01
2009,MI: Dearborn Heights,3482.74
2010,MI: Dearborn Heights,4841.41
2011,MI: Dearborn Heights,4769.77
2012,MI: Dearborn Heights,4071.83
2013,MI: Dearborn Heights,4571.42
2014,MI: Dearborn Heights,4877.8
2015,MI: Dearborn Heights,4410.58
2016,MI: Dearborn Heights,4397.39
2017,MI: Dearborn Heights,5103.67
1977,MI: Detroit,5311.86
1978,MI: Detroit,5425.0
1979,MI: Detroit,5452.57
1980,MI: Detroit,5307.95
1981,MI: Detroit,5368.33
1982,MI: Detroit,5646.68
1983,MI: Detroit,5426.4
1984,MI: Detroit,4952.87
1985,MI: Detroit,5429.82
1986,MI: Detroit,5863.13
1987,MI: Detroit,5928.57
1988,MI: Detroit,5642.74
1989,MI: Detroit,5707.27
1990,MI: Detroit,6083.21
1991,MI: Detroit,5872.72
1992,MI: Detroit,5980.07
1993,MI: Detroit,5995.97
1994,MI: Detroit,6248.43
1995,MI: Detroit,6404.26
1996,MI: Detroit,7506.93
1997,MI: Detroit,7768.78
1998,MI: Detroit,8724.62
1999,MI: Detroit,8650.6
2000,MI: Detroit,8620.75
2001,MI: Detroit,6448.91
2002,MI: Detroit,7958.07
2003,MI: Detroit,7910.84
2004,MI: Detroit,8244.69
2005,MI: Detroit,9333.63
2006,MI: Detroit,8310.54
2007,MI: Detroit,9089.19
2008,MI: Detroit,6346.63
2009,MI: Detroit,2402.01
2010,MI: Detroit,7184.37
2011,MI: Detroit,8934.09
2012,MI: Detroit,6813.12
2013,MI: Detroit,7860.67
2014,MI: Detroit,7631.8
2015,MI: Detroit,7152.38
2016,MI: Detroit,6325.58
2017,MI: Detroit,6862.48
1977,MI: Flint,5892.53
1978,MI: Flint,5419.65
1979,MI: Flint,5852.88
1980,MI: Flint,6377.3
1981,MI: Flint,6544.26
1982,MI: Flint,5816.62
1983,MI: Flint,6043.61
1984,MI: Flint,5889.91
1985,MI: Flint,6293.3
1986,MI: Flint,7380.36
1987,MI: Flint,7106.19
1988,MI: Flint,7378.53
1989,MI: Flint,7709.55
1990,MI: Flint,7859.49
1991,MI: Flint,7294.85
1992,MI: Flint,6856.81
1993,MI: Flint,7966.58
1994,MI: Flint,7767.33
1995,MI: Flint,8909.36
1996,MI: Flint,8500.54
1997,MI: Flint,8628.41
1998,MI: Flint,9451.78
1999,MI: Flint,9952.96
2000,MI: Flint,9254.96
2001,MI: Flint,8897.38
2002,MI: Flint,8864.6
2003,MI: Flint,9558.47
2004,MI: Flint,10367.54
2005,MI: Flint,9903.67
2006,MI: Flint,9481.69
2007,MI: Flint,10025.82
2008,MI: Flint,8141.38
2009,MI: Flint,6564.78
2010,MI: Flint,9443.07
2011,MI: Flint,9985.62
2012,MI: Flint,9099.07
2013,MI: Flint,8912.9
2014,MI: Flint,8511.38
2015,MI: Flint,8873.58
2016,MI: Flint,9107.66
2017,MI: Flint,8896.93
1977,MI: Grand Rapids,4117.9
1978,MI: Grand Rapids,4285.83
1979,MI: Grand Rapids,4087.86
1980,MI: Grand Rapids,4134.53
1981,MI: Grand Rapids,3908.99
1982,MI: Grand Rapids,3868.8
1983,MI: Grand Rapids,3829.16
1984,MI: Grand Rapids,3896.0
1985,MI: Grand Rapids,3997.41
1986,MI: Grand Rapids,4148.42
1987,MI: Grand Rapids,4078.28
1988,MI: Grand Rapids,4366.05
1989,MI: Grand Rapids,4698.41
1990,MI: Grand Rapids,4922.49
1991,MI: Grand Rapids,4465.77
